id,nset1,nset2,nset3,nset4,nset5,nset6,nset7,nset8,nset9,nset10,nset11,nset12,mset1,mset2,mset3,mset4,mset5,mset6,mset7,mset8,mset9,mset10,mset11,mset12,TotAmt,TotTrans
37406,0,0.5,0,0,0.167,0,0.167,0,0,0,0,0.167,0,0.501,0,0,0.133,0,0.293,0,0,0,0,0.073,192983.86,6
37414,0.017,0,0.119,0,0,0.017,0,0,0.186,0.593,0,0,0.006,0,0.046,0,0,0.069,0,0,0.048,0.151,0,0,846944.06,59
37431,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.543,0,0,0,0,0,0.457,0,0,64602,24
37441,0,0.059,0,0.588,0,0.294,0,0.059,0,0,0,0,0,0.216,0,0.122,0,0.445,0,0.217,0,0,0,0,73181.19,17
37450,0,0,0.04,0,0,0.04,0,0,0,0.88,0,0,0,0,0.415,0,0,0.093,0,0,0,0.178,0,0,492003.43,25
37451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6450.58,11
37505,0,0.273,0.273,0,0.182,0,0,0,0,0,0,0,0,0.163,0.349,0,0.146,0,0,0,0,0,0,0,539297.94,11
37535,0,0.75,0,0,0,0.139,0,0.083,0,0,0.028,0,0,0.267,0,0,0,0.046,0,0.026,0,0,0.661,0,1508655.02,36
37542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273713.42,6
37545,0,0.8,0,0,0.1,0.1,0,0,0,0,0,0,0,0.923,0,0,0.049,0.028,0,0,0,0,0,0,238805.77,10
37618,0,0.04,0.04,0.48,0,0,0,0.04,0.04,0,0,0,0,0.015,0.345,0.551,0,0,0,0.006,0.014,0,0,0,134003.27,25
37640,0,0.458,0,0,0.125,0.083,0.042,0.292,0,0,0,0,0,0.516,0,0,0.09,0.095,0.035,0.264,0,0,0,0,539100.36,24
37668,0,0,0,0.571,0,0,0,0,0.286,0.143,0,0,0,0,0,0.972,0,0,0,0,0.025,0.003,0,0,108267.55,7
37669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88816.65,8
37671,0,0.182,0,0,0,0.455,0,0.182,0,0,0.091,0,0,0.155,0,0,0,0.122,0,0.183,0,0,0.517,0,836287.32,11
37685,0.125,0.063,0,0,0,0,0,0,0,0.688,0,0.125,0.07,0.034,0,0,0,0,0,0,0,0.547,0,0.349,74385.17,16
37692,0.094,0.292,0.006,0.023,0.035,0.006,0.006,0.029,0.012,0,0.029,0.023,0.108,0.129,0.001,0.008,0.008,0,0.002,0.001,0,0,0.386,0,13808105.48,171
37694,0,0.246,0.224,0.075,0.075,0.052,0,0.03,0.037,0.216,0,0,0,0.269,0.204,0.137,0.056,0.049,0,0.019,0.084,0.153,0,0,3647373.05,134
37711,0,0,0,0.364,0,0,0,0,0,0,0,0.591,0,0,0,0.481,0,0,0,0,0,0,0,0.423,96164.48,22
37723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,532822.57,11
37727,0.037,0,0,0.333,0,0,0,0.556,0.037,0,0,0,0.016,0,0,0.003,0,0,0,0.71,0.152,0,0,0,791737.47,27
37729,0,0.091,0,0.091,0,0.046,0,0.091,0,0.455,0,0.046,0,0.09,0,0.228,0,0.169,0,0.019,0,0.47,0,0.019,194395.04,22
37739,0,0.846,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0,0,0,0,0,0,0,0,0,251101.98,13
37743,0,0,0,0.7,0.2,0,0.1,0,0,0,0,0,0,0,0,0.073,0,0,0.927,0,0,0,0,0,44985.71,10
37755,0,0.044,0.212,0.23,0,0,0,0,0,0.513,0,0,0,0.058,0.437,0.177,0,0,0,0,0,0.328,0,0,1059331.46,113
37756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164435.77,10
37758,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,413246.34,22
37759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123395,6
37769,0.039,0.115,0.039,0.346,0.385,0.039,0.039,0,0,0,0,0,0.08,0.165,0.04,0.22,0.343,0.081,0.071,0,0,0,0,0,457919.03,26
37771,0,0,0,0.167,0.048,0,0,0.048,0,0,0,0,0,0,0,0.002,0.056,0,0,0.022,0,0,0,0,868881.73,42
37786,0,0.3,0.1,0,0.05,0.05,0,0,0,0.3,0,0,0,0.307,0.218,0,0.025,0.011,0,0,0,0.254,0,0,963296.85,20
37835,0.143,0,0,0.429,0,0,0,0.143,0,0,0,0,0.014,0,0,0.013,0,0,0,0.273,0,0,0,0,60201.22,7
37853,0,0.6,0.15,0,0.1,0,0,0.05,0,0,0,0,0,0.232,0.243,0,0.154,0,0,0.011,0,0,0,0,538376.64,20
37862,0,0.182,0,0,0.091,0,0.455,0,0,0,0,0.273,0,0.106,0,0,0.051,0,0.653,0,0,0,0,0.19,572307.12,11
37866,0,0.182,0.182,0.205,0,0,0.023,0.068,0,0,0,0,0,0.239,0.223,0.223,0,0,0,0.061,0,0,0,0,1588272.73,44
37872,0.029,0.238,0.076,0.229,0.01,0.01,0.067,0.143,0.019,0.029,0,0.019,0.001,0.073,0.066,0.036,0,0,0.622,0.059,0.002,0.039,0,0.029,3513289.86,105
37875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,249251.24,6
37884,0.017,0.103,0.035,0.138,0.103,0.017,0.035,0,0.035,0,0,0.017,0.195,0.046,0.022,0.14,0.055,0.037,0.083,0,0.19,0,0,0.044,1851537.35,58
37896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173969.93,12
37904,0,0,0,0.444,0.444,0,0,0,0,0,0,0,0,0,0,0.641,0.139,0,0,0,0,0,0,0,53723.63,9
37914,0,0.069,0.069,0.759,0,0,0,0.103,0,0,0,0,0,0.031,0.051,0.913,0,0,0,0.005,0,0,0,0,731776.75,29
38016,0,0.082,0.328,0.082,0.016,0.098,0.016,0,0,0.197,0.033,0,0,0.057,0.097,0.042,0.004,0.05,0.191,0,0,0.054,0.42,0,1816171.64,61
38021,0,0.029,0,0.057,0.057,0.029,0,0,0,0.2,0,0,0,0.017,0,0.024,0.075,0.031,0,0,0,0.25,0,0,2093611.7,35
38028,0,0.154,0.077,0.769,0,0,0,0,0,0,0,0,0,0.155,0.043,0.803,0,0,0,0,0,0,0,0,382451.98,13
38037,0,0,0,0.25,0.083,0,0,0,0,0,0,0,0,0,0,0.002,0.079,0,0,0,0,0,0,0,296180.19,12
38068,0.021,0.811,0.105,0,0,0,0.011,0,0,0,0,0.053,0.066,0.617,0.231,0,0,0,0.008,0,0,0,0,0.079,711114.47,95
38079,0.018,0.336,0,0.027,0.082,0.2,0,0,0.009,0,0,0,0.027,0.495,0,0.026,0.07,0.153,0,0,0.018,0,0,0,2231752.68,110
38081,0.077,0,0,0,0.539,0,0.154,0,0,0,0,0,0.159,0,0,0,1.701,0,0.134,0,0,0,0,0,101468.43,13
38082,0,0.2,0.044,0.333,0,0,0.011,0.022,0,0.222,0,0.022,0,0.098,0.004,0.314,0,0,0.039,0.006,0,0.068,0,0.015,2398757.73,90
38091,0.25,0.25,0.167,0.167,0.083,0,0,0,0,0,0,0,0.052,0.009,0.573,0.348,0.005,0,0,0,0,0,0,0,49804.59,12
38095,0,0.188,0,0.25,0.031,0,0.156,0.031,0,0,0.344,0,0,0.109,0,0.057,0.022,0,0.365,0.016,0,0,0.431,0,2119316.71,32
38128,0,0,0,0.192,0.5,0.039,0.115,0,0,0,0,0,0,0,0,0.002,0.639,0.082,0.045,0,0,0,0,0,496285.81,26
38130,0,0,0.382,0,0.177,0.029,0.088,0,0,0,0.206,0,0,0,0.188,0,0.025,0.003,0.131,0,0,0,0.636,0,8916957.08,34
38138,0,0.103,0.103,0,0,0.172,0.035,0,0,0.483,0,0,0,0.169,0.133,0,0,0.223,0.051,0,0,0.156,0,0,919950.24,29
38147,0,0,0,0.14,0.12,0.08,0,0,0,0.34,0,0,0,0,0,0.193,0.045,0.082,0,0,0,0.593,0,0,1791326.51,50
38165,0,0.289,0,0.422,0,0,0,0,0.133,0,0,0.022,0,0.336,0,0.167,0,0,0,0,0.198,0,0,0.051,1572408.24,45
38177,0,0.046,0,0.727,0,0,0,0,0,0,0,0,0,0.028,0,0.347,0,0,0,0,0,0,0,0,492939.16,22
38181,0,0.111,0.444,0.333,0,0,0,0,0,0,0,0,0,0.069,0.708,0.147,0,0,0,0,0,0,0,0,100645.18,9
38223,0,0.049,0.122,0,0.073,0.098,0,0.146,0,0.317,0.024,0,0,0.022,0.117,0,0.027,0.216,0,0.028,0,0.097,0.377,0,2688966.12,41
38226,0.006,0.417,0.026,0.18,0.135,0.006,0.013,0.071,0,0,0,0.045,0.001,0.328,0.062,0.137,0.19,0.003,0.03,0.019,0,0,0,0.064,3966674.54,156
38249,0,0.053,0,0.868,0,0,0.026,0.053,0,0,0,0,0,0.042,0,0.858,0,0,0.005,0.095,0,0,0,0,498434.03,38
38251,0.026,0.722,0,0.061,0.07,0.026,0.061,0.009,0.009,0.009,0,0,0.023,0.743,0,0.056,0.083,0.023,0.055,0.004,0.013,0,0,0,1528639.46,115
38261,0.017,0,0,0.78,0.017,0,0.034,0.017,0,0,0,0,0.003,0,0,0.153,0.077,0,0.19,0.003,0,0,0,0,721167,59
38287,0,0.314,0,0.569,0.098,0,0,0,0.02,0,0,0,0,0.284,0,0.57,0.144,0,0,0,0.001,0,0,0,1057852.94,51
38290,0.333,0,0,0,0.333,0,0,0.167,0,0,0.167,0,0.058,0,0,0,0.156,0,0,0.033,0,0,0.754,0,1570326.62,6
38291,0.125,0.5,0,0.25,0,0,0.125,0,0,0,0,0,0.163,0.551,0,0.113,0,0,0.172,0,0,0,0,0,65658.35,8
38297,0,0,0,0.857,0.143,0,0,0,0,0,0,0,0,0,0,0.692,0.308,0,0,0,0,0,0,0,37394.42,7
38298,0,0,0,0.714,0.143,0,0,0.143,0,0,0,0,0,0,0,0.039,0.004,0,0,0.957,0,0,0,0,34011.88,7
38307,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.655,0,0.345,0,0,0,0,0,0,0,84735.55,6
38308,0,0,0.096,0.493,0.027,0,0,0,0,0.356,0.027,0,0,0,0.188,0.121,0.021,0,0,0,0,0.017,0.654,0,6939697.43,73
38312,0,0.983,0,0,0,0.009,0,0,0,0,0,0,0,0.957,0,0,0,0.037,0,0,0,0,0,0,1518515.52,116
38313,0,0.119,0,0.024,0.548,0.31,0,0,0,0,0,0,0,0.082,0,0.017,0.259,0.641,0,0,0,0,0,0,1719347.82,42
38322,0,0.333,0.556,0,0,0,0.111,0,0,0,0,0,0,0.587,0.355,0,0,0,0.058,0,0,0,0,0,145926.52,9
38323,0.111,0,0.222,0.444,0,0,0,0.111,0,0,0,0,0.329,0,0.402,0.012,0,0,0,0.132,0,0,0,0,101222.38,9
38328,0.011,0.57,0.065,0.086,0.075,0.054,0,0.065,0,0,0,0,0.006,0.385,0.082,0.201,0.041,0.053,0,0.098,0,0,0,0,1479472.38,93
38331,0,0.177,0.059,0.412,0,0.059,0.059,0,0,0,0,0,0,0.231,0.058,0.508,0,0.046,0.02,0,0,0,0,0,641818.28,17
38334,0,0.088,0.053,0,0.123,0.088,0.035,0.07,0,0.105,0,0,0,0.076,0.036,0,0.138,0.077,0.023,0.044,0,0.11,0,0,1548574.69,57
38336,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0.057,0,0,0.067,0,0,0,0,0,509248.02,10
38354,0,0.313,0,0,0.25,0.031,0.156,0.094,0,0,0,0,0,0.301,0,0,0,0.048,0.188,0.317,0,0,0,0,532171.37,32
38357,0,0.444,0.111,0,0.278,0,0.056,0,0,0,0,0,0,0.48,0.074,0,0.321,0,0.053,0,0,0,0,0,201453.16,18
38372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,319402.5,15
38374,0.05,0.35,0.075,0.125,0,0,0,0,0,0.375,0,0,0.029,0.587,0.144,0.085,0,0,0,0,0,0.126,0,0,558819.14,40
38392,0.031,0,0.063,0.344,0,0,0,0.156,0,0,0,0.313,0.005,0,0.704,0.006,0,0,0,0.169,0,0,0,0.004,336314.83,32
38395,0,0.125,0,0.125,0,0,0.125,0,0,0,0,0,0,0.109,0,0.13,0,0,0.151,0,0,0,0,0,102159.22,8
38396,0.282,0.026,0.026,0.308,0.051,0,0,0,0.077,0,0.154,0,0.375,0.002,0.001,0.013,0.031,0,0,0,0.006,0,0.433,0,2749685.34,39
38413,0,0.111,0,0.833,0,0,0,0.056,0,0,0,0,0,0.045,0,0.917,0,0,0,0.039,0,0,0,0,143631.41,18
38418,0,0.167,0,0,0,0,0,0,0,0.833,0,0,0,0.112,0,0,0,0,0,0,0,0.888,0,0,1628610.5,6
38419,0,0.375,0.188,0.25,0.042,0,0.042,0,0,0,0,0,0,0.505,0.237,0.118,0.028,0,0.016,0,0,0,0,0,1961747.03,48
38429,0,0.133,0.067,0.167,0.183,0.267,0.1,0.05,0,0,0,0.017,0,0.106,0.106,0.103,0.247,0.189,0.208,0.021,0,0,0,0.004,1481147.37,60
38438,0,0.223,0.187,0.127,0,0,0.012,0.03,0,0.018,0,0.006,0,0.139,0.405,0.082,0,0,0.012,0.018,0,0.008,0,0.005,2727179.35,166
38443,0,0.286,0.714,0,0,0,0,0,0,0,0,0,0,0.139,0.861,0,0,0,0,0,0,0,0,0,164467.22,7
38465,0,0.116,0,0.419,0,0,0,0,0,0.233,0,0,0,0.107,0,0.512,0,0,0,0,0,0.04,0,0,1210810.2,43
38466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119880,12
38493,0,0.818,0,0.03,0,0.03,0,0,0.061,0,0,0.015,0,0.611,0,0.041,0,0.064,0,0,0.179,0,0,0.044,692864.22,66
38494,0.2,0,0,0.733,0,0,0,0,0,0,0,0,0.398,0,0,0.593,0,0,0,0,0,0,0,0,558463.57,15
38535,0,0.06,0.06,0.105,0.015,0,0.075,0,0.328,0.328,0,0,0,0.039,0.036,0.116,0.026,0,0.024,0,0.647,0.028,0,0,4171994.2,67
38541,0,0.1,0,0,0,0,0,0,0,0.9,0,0,0,0.279,0,0,0,0,0,0,0,0.721,0,0,56445.35,10
38544,0,0.625,0,0.125,0.125,0,0.125,0,0,0,0,0,0,0.342,0,0.226,0.245,0,0.187,0,0,0,0,0,174272.96,8
38563,0,0,0,0.286,0,0,0,0,0.286,0.429,0,0,0,0,0,0.811,0,0,0,0,0.052,0.137,0,0,142040.78,14
38576,0,0,0,0.556,0,0,0.444,0,0,0,0,0,0,0,0,0.035,0,0,0.965,0,0,0,0,0,23711.08,9
38593,0,0.798,0,0.021,0.043,0.043,0,0.064,0,0,0,0,0,0.787,0,0.027,0.032,0.063,0,0.075,0,0,0,0,1537637.49,94
38606,0.091,0.364,0.364,0.182,0,0,0,0,0,0,0,0,0.146,0.481,0.372,0.001,0,0,0,0,0,0,0,0,388344.23,11
38607,0.059,0.059,0,0.265,0.441,0.088,0,0,0,0.059,0,0,0.088,0.04,0,0.074,0.44,0.109,0,0,0,0.025,0,0,879690.17,34
38610,0,0.125,0,0,0.125,0.125,0.375,0,0,0,0,0,0,0.133,0,0,0.088,0.447,0.192,0,0,0,0,0,194175.26,8
38632,0,0.434,0.081,0.091,0.03,0.04,0.03,0,0,0,0.263,0,0,0.194,0.037,0.069,0.008,0.003,0.003,0,0,0,0.669,0,3176972.81,99
38633,0,0,0,0.882,0.059,0,0,0,0,0,0,0,0,0,0,0.539,0.133,0,0,0,0,0,0,0,163670.98,17
38642,0.044,0.174,0.304,0.174,0.044,0.044,0,0,0,0,0.044,0,0.051,0.088,0.129,0.028,0.021,0.012,0,0,0,0,0.572,0,534893.83,23
38678,0,0,0,0.417,0.25,0,0,0,0,0,0,0.167,0,0,0,0.454,0.419,0,0,0,0,0,0,0.08,331178.49,12
38691,0,0,0,0.378,0,0,0,0,0.622,0,0,0,0,0,0,0.392,0,0,0,0,0.608,0,0,0,2968084.5,37
38695,0,0.5,0,0.071,0.036,0.107,0,0.036,0,0.196,0,0,0,0.264,0,0.08,0.056,0.039,0,0.003,0,0.506,0,0,1590951.53,56
38711,0,0.383,0,0,0.017,0.183,0,0,0,0.017,0,0,0,0.223,0,0,0.007,0.157,0,0,0,0.002,0,0,2652662.09,60
38742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69375,6
38755,0,0.143,0.429,0,0,0,0,0,0,0,0,0,0,0.015,0.423,0,0,0,0,0,0,0,0,0,105701.23,7
38758,0,0.2,0.267,0.2,0.067,0,0,0,0,0,0.267,0,0,0.029,0.052,0.201,0.023,0,0,0,0,0,0.695,0,1247776.53,15
38763,0,0,0,0.833,0,0,0.167,0,0,0,0,0,0,0,0,0.114,0,0,0.887,0,0,0,0,0,8535.53,6
38789,0,0.152,0,0.046,0,0.015,0.015,0,0,0.636,0,0,0,0.06,0,0.112,0,0.001,0.038,0,0,0.258,0,0,1063659.72,66
38806,0,0.818,0,0,0.182,0,0,0,0,0,0,0,0,0.895,0,0,0.105,0,0,0,0,0,0,0,395501.88,22
38839,0,0.776,0,0,0.061,0,0.02,0,0,0,0,0,0,0.739,0,0,0.013,0,0.006,0,0,0,0,0,1361113.45,49
38843,0,0,0,0.147,0,0,0,0.029,0,0.118,0,0.5,0,0,0,0.004,0,0,0,0.04,0,0.319,0,0.09,100560.08,34
38864,0.031,0,0,0.375,0,0.5,0,0.063,0,0,0,0,0.015,0,0,0.851,0,0.127,0,0,0,0,0,0,982140.21,32
38865,0,0.214,0,0.143,0.214,0,0,0.143,0,0,0,0,0,0.096,0,0.037,0.16,0,0,0.094,0,0,0,0,284639.52,14
38868,0,0.214,0.214,0,0.071,0,0.071,0.071,0,0,0,0,0,0.121,0.201,0,0.135,0,0.006,0.065,0,0,0,0,1194174.26,14
38881,0,0,0,0.786,0,0,0,0,0,0,0,0,0,0,0,0.418,0,0,0,0,0,0,0,0,355255.5,14
38890,0,0.273,0.086,0.206,0.06,0.045,0.019,0.015,0.067,0.041,0,0.004,0,0.222,0.107,0.218,0.004,0.033,0.005,0.005,0.007,0.068,0,0,10280890.67,267
38891,0.059,0.271,0.059,0.165,0.141,0.012,0.153,0.035,0,0,0,0,0.078,0.367,0.063,0.134,0.116,0.004,0.103,0.022,0,0,0,0,2640154.24,85
38892,0,0.2,0.05,0.2,0,0,0.15,0.05,0,0,0,0,0,0.181,0.069,0.033,0,0,0.365,0.029,0,0,0,0,1023095.88,20
38915,0,0.197,0,0,0.184,0.105,0,0.026,0,0,0,0,0,0.206,0,0,0.108,0.09,0,0.015,0,0,0,0,2234663.47,76
38924,0,0,0,0,0,0,0,0,0,0.917,0.083,0,0,0,0,0,0,0,0,0,0,0.036,0.964,0,674120.76,12
38925,0,0.724,0,0.013,0.026,0.141,0.006,0.006,0,0.051,0,0,0,0.642,0,0.008,0.034,0.136,0.104,0.003,0,0.026,0,0,5707331.03,156
38981,0,0.988,0,0,0,0.013,0,0,0,0,0,0,0,0.991,0,0,0,0.009,0,0,0,0,0,0,1074996.52,80
39000,0,0.37,0.482,0,0.074,0,0.037,0,0,0,0,0,0,0.179,0.582,0,0.122,0,0.093,0,0,0,0,0,790406.21,27
39007,0,0,0,0.6,0,0,0,0,0,0,0.033,0,0,0,0,0.331,0,0,0,0,0,0,0.528,0,2103129.95,30
39014,0,0.474,0.105,0.211,0.053,0.158,0,0,0,0,0,0,0,0.446,0.319,0.006,0.055,0.174,0,0,0,0,0,0,183050.1,19
39019,0,0,0.793,0,0,0,0,0,0,0.207,0,0,0,0,0.981,0,0,0,0,0,0,0.019,0,0,1038841.23,29
39033,0,0.161,0.194,0.581,0,0,0,0,0,0,0,0,0,0.097,0.494,0.407,0,0,0,0,0,0,0,0,629623.82,31
39041,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0,0,0,0,0,0,0.365,0,0,0.635,0,0,82672.8,10
39057,0,0.242,0.258,0.403,0,0.032,0.016,0.016,0,0,0.032,0,0,0.119,0.179,0.037,0,0.023,0.001,0.008,0,0,0.633,0,1222829.28,62
39086,0,0.119,0.024,0.119,0,0,0,0,0.071,0.143,0,0,0,0.015,0.007,0.001,0,0,0,0,0,0.056,0,0,2865472.03,42
39105,0,0,0.167,0.222,0.056,0,0,0,0,0.556,0,0,0,0,0.432,0.004,0.258,0,0,0,0,0.306,0,0,252765.87,18
39116,0,0.095,0.048,0.238,0.333,0,0.048,0,0,0,0,0,0,0.072,0.086,0.077,0.456,0,0,0,0,0,0,0,229608.68,21
39117,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.839,0,0,0,0,0.162,0,0,17871,6
39133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,249.38,6
39134,0,0.143,0.714,0,0,0,0,0.143,0,0,0,0,0,0.066,0.867,0,0,0,0,0.067,0,0,0,0,270691.63,7
39135,0,0.069,0,0.724,0,0.069,0.069,0,0.035,0,0,0,0,0.097,0,0.736,0,0.053,0.039,0,0.023,0,0,0,754071.47,29
39137,0.178,0.544,0.233,0,0,0.022,0.022,0,0,0,0,0,0.458,0.302,0.205,0,0,0.002,0.033,0,0,0,0,0,1621482.08,90
39147,0,0.31,0.25,0.071,0.036,0.012,0,0.012,0,0.119,0,0.191,0,0.322,0.136,0.053,0.017,0.049,0,0.027,0,0.191,0,0.204,931120.54,84
39153,0,0.182,0,0,0,0.182,0,0,0,0,0,0,0,0.135,0,0,0,0.409,0,0,0,0,0,0,161354.78,22
39163,0,0.449,0,0.041,0,0,0,0,0,0,0.245,0.02,0,0.232,0,0.021,0,0,0,0,0,0,0.449,0.005,1074276.13,49
39185,0.013,0.355,0.368,0.053,0.013,0.092,0.013,0.013,0,0,0,0,0.001,0.272,0.556,0.012,0.021,0.055,0.012,0.001,0,0,0,0,1774683.91,76
39190,0,0.059,0,0.353,0,0.235,0,0,0,0,0,0,0,0.017,0,0.003,0,0.154,0,0,0,0,0,0,840146.42,34
39191,0.013,0.156,0.273,0.273,0,0.013,0.013,0.013,0,0.13,0,0,0.042,0.073,0.192,0.331,0,0.003,0.023,0.011,0,0.214,0,0,1401037.93,77
39192,0,0.237,0,0.339,0.39,0.017,0,0.017,0,0,0,0,0,0.143,0,0.357,0.473,0.004,0,0.023,0,0,0,0,1483452.1,59
39199,0,0,0.067,0.133,0,0,0,0,0,0,0,0,0,0,0.022,0.091,0,0,0,0,0,0,0,0,341880,15
39200,0,0.154,0,0,0,0,0,0,0,0.846,0,0,0,0.549,0,0,0,0,0,0,0,0.451,0,0,258244.09,13
39229,0,0.111,0.889,0,0,0,0,0,0,0,0,0,0,0.122,0.878,0,0,0,0,0,0,0,0,0,439858.96,9
39281,0,0.1,0,0.3,0,0,0,0.15,0,0,0.2,0,0,0.015,0,0.084,0,0,0,0.037,0,0,0.794,0,1816046.21,20
39296,0,0.077,0,0,0,0,0,0,0,0.846,0,0,0,0.079,0,0,0,0,0,0,0,0.446,0,0,303655.67,26
39307,0,0.303,0.485,0,0,0.152,0.03,0,0,0,0,0,0,0.275,0.547,0,0,0.073,0.082,0,0,0,0,0,608492.01,33
39315,0,0.375,0.125,0,0,0,0,0,0,0.5,0,0,0,0.457,0.117,0,0,0,0,0,0,0.426,0,0,189144.37,8
39317,0,0.047,0,0.256,0,0.023,0.047,0,0,0.558,0,0,0,0.051,0,0.481,0,0.029,0.259,0,0,0.095,0,0,1336336.77,43
39321,0,0.167,0.042,0.083,0,0,0,0,0,0,0,0,0,0.039,0.012,0.006,0,0,0,0,0,0,0,0,1887290.08,24
39324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85246.52,10
39338,0.008,0.581,0.024,0.097,0.048,0.153,0,0.024,0.008,0,0,0,0.004,0.723,0.033,0.063,0.048,0.095,0,0.015,0.004,0,0,0,5198597.31,124
39340,0,0.5,0.25,0.094,0.094,0,0,0,0,0,0,0,0,0.462,0.277,0.246,0.005,0,0,0,0,0,0,0,1934372.95,32
39346,0,0.214,0.143,0,0.5,0.071,0,0.071,0,0,0,0,0,0.302,0.088,0,0.542,0.033,0,0.035,0,0,0,0,421297.17,14
39352,0.146,0.091,0.109,0.018,0.055,0.073,0.036,0.018,0.091,0,0,0.091,0.031,0.027,0.016,0.032,0.005,0.057,0.021,0.042,0.023,0,0,0.043,3940193.27,55
39362,0,0.367,0,0,0.233,0.2,0.133,0,0,0,0,0,0,0.151,0,0,0.333,0.284,0.113,0,0,0,0,0,288262.19,30
39374,0,0,0,0.75,0.125,0.125,0,0,0,0,0,0,0,0,0,0.046,0.43,0.524,0,0,0,0,0,0,33574.54,8
39379,0.73,0.162,0,0.054,0,0.027,0,0,0,0,0.027,0,0.517,0.02,0,0.003,0,0.01,0,0,0,0,0.45,0,4734865.21,37
39397,0.048,0.177,0.016,0.194,0.29,0.065,0,0.016,0,0,0,0,0.013,0.303,0.009,0.021,0.107,0.029,0,0.01,0,0,0,0,4174584.57,62
39404,0,0.261,0.522,0.087,0,0,0.087,0,0,0,0,0,0,0.177,0.467,0.197,0,0,0.124,0,0,0,0,0,229937.61,23
39423,0,0.265,0,0,0.408,0,0.041,0.061,0,0.041,0,0,0,0.181,0,0,0.586,0,0.037,0.082,0,0.027,0,0,407347.8,49
39424,0,0.107,0,0.357,0,0,0,0.036,0,0.429,0,0,0,0.091,0,0.074,0,0,0,0.034,0,0.366,0,0,393964.53,28
39425,0.037,0,0,0.037,0.037,0,0,0,0,0.889,0,0,0.035,0,0,0.033,0.122,0,0,0,0,0.81,0,0,589424.8,27
39426,0,0.406,0.125,0.063,0,0.156,0.031,0.031,0,0,0,0,0,0.093,0.051,0.007,0,0.752,0.029,0.01,0,0,0,0,2114489.32,32
39427,0,0.375,0,0,0,0.063,0.25,0,0,0,0,0,0,0.048,0,0,0,0.014,0.903,0,0,0,0,0,2150762.64,16
39428,0,0.421,0.421,0,0,0,0,0.105,0,0,0,0,0,0.339,0.3,0,0,0,0,0.069,0,0,0,0,429945.55,19
39447,0.84,0,0.085,0.009,0,0,0,0,0,0,0.009,0,0.43,0,0.224,0,0,0,0,0,0,0,0.288,0,7316022.58,106
39467,0.04,0.68,0,0,0.08,0.16,0,0,0,0,0,0,0.175,0.727,0,0,0.018,0.021,0,0,0,0,0,0,503437.91,25
39468,0,0,0,0.111,0.222,0,0.111,0,0,0,0,0,0,0,0,0.012,0.203,0,0.043,0,0,0,0,0,619924.64,9
39484,0,0.061,0.041,0,0.061,0,0,0.041,0,0.327,0,0.02,0,0.018,0.013,0,0.083,0,0,0.012,0,0.21,0,0.013,2203665.24,49
39500,0,0.143,0,0.095,0,0,0,0,0,0.762,0,0,0,0.056,0,0.367,0,0,0,0,0,0.577,0,0,265017.31,21
39519,0,0,0,0.167,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0.379,0,0,0,244207.77,6
39527,0.063,0,0,0.438,0,0,0,0.063,0.063,0.188,0,0,0.072,0,0,0.362,0,0,0,0.025,0.004,0.052,0,0,408425.98,16
39550,0,0.353,0.412,0,0.118,0,0,0,0,0.059,0,0,0,0.425,0.454,0,0.1,0,0,0,0,0.001,0,0,615002.9,17
39572,0,0.241,0.103,0.224,0.069,0.086,0,0.259,0,0,0,0,0,0.262,0.158,0.215,0.069,0.07,0,0.211,0,0,0,0,686823.97,58
